馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
敏捷神駒,04/02/23,548,3 80-60,田日 A 1800,好地,78,T,134,1102,潘,黎,14,13 12 11,1,3/4,1.49.06,▲,競駿光輝,翔龍再現,1.49.06,3.2
勇敢夢想,04/02/23,547,3 80-60,田日 A 1200,好地,64,T,123,1089,紹,東,10,- 11 8,1,頸,1.10.32,▲,魅力寶駒,好拍檔,1.10.32,8.4
金佰令,04/02/23,546,3 80-60,田日 A 1400,好地,62,HX,121,1179,兆,姚,5,3 3 3,1,1/2,1.23.57,▲,翡翠鳳凰,潮州精神,1.23.57,6.9
浪漫老撾,04/02/23,545,4 60-40,田日 A 1400,好地,49,HT,125,1144,潘,黎,5,11 11 9,1,2 1/2,1.23.24,▲,健康之星,愛馬善,1.23.24,4.1
奇妙年華,04/02/23,544,4 60-40,田日 A 2000,好地,46,BXT,121,1219,班,韋,13,12 1 1,1,1/2,2.05.43,▲,九龍神駒,壹喜,2.05.43,41
是必飛飛,04/02/23,543,4 60-40,田日 A 1400,好地,42,B,117,1322,度,苗,4,4 5 6,1,短頭,1.23.61,▲,四喜鳥,馬林,1.23.61,7.8
卓諾人生,04/02/23,542,4 60-40,田日 A 1000,好地,51,B,128,1119,澤,葉,6,- 3 1,1,3 1/2,0.56.92,▲,連連勝利,勝利才子,0.56.92,3.8
駿馬快車,04/02/23,541,2 100-80,田日 A 1600,好地,86,B,123,1173,度,姚,4,6 6 5,1,頸,1.37.39,▲,縱橫天下,笑哥兒,1.37.39,5.4
投資有利,04/02/23,540,5 40-0,田日 A 1200,好地,26,T,122,1103,聲,韋,12,- 11 11,1,頸,1.10.90,▲,天天智庫,鴻圖巨星,1.10.90,6.1
多多配合,04/02/23,539,4 60-40,田日 A 1200,好地,47,B,119,1221,周,容,10,- 11 10,1,短頭,1.10.52,▲,錶壇精英,精算謀略,1.10.52,4
順勢而飛,03/29/23,538,2 105-80,泥夜  1200,濕慢,80,T,115,1169,田,羅,8,- 5 5,1,頸,1.09.10,▲,超霸勝,錶之智能,1.09.10,4.2
年少有威,03/29/23,537,3 80-60,泥夜  1200,濕慢,65,NT,120,1198,澤,羅,11,- 4 4,1,頸,1.08.75,▲,晶晶日上,閃電,1.08.75,5.5
爽快,03/29/23,536,3 85-60,泥夜  1650,濕慢,69,B,125,1102,兆,羅,1,3 3 2,1,2 3/4,1.38.50,▲,馬爾代夫,皮具之星,1.38.50,2
亞洲力量,03/29/23,535,4 60-40,泥夜  1650,濕慢,41,V-C2XT,116,1105,紹,黎,6,9 9 8,1,1 3/4,1.39.97,▲,華卓晴,樂捉鳥,1.39.97,9.3
明駿福星,03/29/23,534,4 60-40,泥夜  1200,濕慢,53,CX,128,1061,田,蔡,1,- 7 5,1,1 1/4,1.09.57,▲,駿皇星,加州凱歌,1.09.57,3
緣份,03/29/23,533,5 40-0,泥夜  1800,濕慢,15,,115,1072,紹,鄭,5,11 9 6,1,2,1.50.04,▲,豐盛多彩,雷霆戰駒,1.50.04,19
歡喜福星,03/29/23,532,4 60-40,泥夜  1200,濕慢,47,HT,122,974,嘉,柏,1,- 6 5,1,1 1/2,1.09.69,▲,我為您,豐彩華庭,1.09.69,26
劍在九天,03/29/23,531,5 40-0,泥夜  1200,濕慢,19,,115,1069,兆,沈,1,- 4 3,1,短頭,1.10.01,▲,友盈友福,澳華威威,1.10.01,15
飛鷹翱翔,03/26/23,530,3 80-60,田日 C 1400,好地,75,,126,1060,鍾,伍,10,1 1 1,1,頭,1.22.22,▲,實力派,陽明天空,1.22.22,28
晴王,03/26/23,529,3 80-60,田日 C 1600,好地,68,,124,1242,森,鄭,4,8 9 9,1,頸,1.35.84,▲,飛馬英雄,開心寶貝,1.35.84,2.2
萬里飛至,03/26/23,528,3 80-60,田日 C 1000,好地,63,T,118,1089,紹,賢,10,- 8 6,1,頸,0.56.31,▲,不可擋,精彩勇士,0.56.31,12
你知我拼,03/26/23,527,3 80-60,田日 C 1200,好地,65,T,122,1161,兆,姚,6,- 4 4,1,1,1.09.56,▲,八心八箭,凱旋時光,1.09.56,2.1
年年友福,03/26/23,526,4 60-40,田日 C 1600,好地,48,B,123,1163,年,鄭,3,7 7 7,1,3/4,1.36.15,▲,馬主雄風,喜勝威龍,1.36.15,41
滿歡笑,03/26/23,525,4 60-40,田日 C 1400,好地,51,,126,1151,布,鄭,11,6 7 7,1,頸,1.22.73,▲,艾莉奧,加非凡,1.22.73,5.6
真感,03/26/23,524,5 40-0,田日 C 1400,好地,30,BT,126,1209,年,高,8,10 9 10,1,短頭,1.23.59,▲,生生勝勝,競駿天下,1.23.59,10
伶俐驫駒,03/26/23,523,4 60-40,田日 C 1200,好地,52,T,127,1092,潘,容,3,- 1 1,1,短頭,1.10.26,▲,營造組裝,二話不說,1.10.26,4.4
傲龍駒,03/26/23,522,5 40-0,田日 C 1600,好地,40,V,135,1090,潘,容,14,11 11 11,1,1/2,1.36.47,▲,恆駿之寶,果然駿,1.36.47,3.8
勇眼光,03/26/23,521,4 60-40,田日 C 1200,好地,51,BT,126,1283,布,希,2,- 10 9,1,1 1/2,1.09.96,▲,福國寶,奮鬥雄才,1.09.96,5.3
伊臣,03/22/23,520,3 80-60,谷夜 C6 1200,好地,78,VT,134,1162,度,羅,1,- 6 6,1,頸,1.08.97,▲,雅典武士,凌厲,1.08.97,6
喜駿駒,03/22/23,519,2 100-80,谷夜 C6 1650,好地,91,P-,127,1107,布,蔡,5,5 5 5,1,1/2,1.39.05,▲,幸福至上,寶賢得得,1.39.05,3
運高八斗,03/22/23,518,3 80-60,谷夜 C6 1200,好地,70,SW-,126,1149,田,姚,1,- 4 4,1,1/2,1.09.08,▲,電氣騎士,自然輝煌,1.09.08,2.5
陸知,03/22/23,517,4 60-40,谷夜 C6 1650,好地,52,HT,128,1184,澤,黎,5,4 5 5,1,1/2,1.39.80,▲,包裝全承,機緣巧俠,1.39.80,3.4
精明勇駿,03/22/23,516,4 60-40,谷夜 C6 1200,好地,41,V2T,115,1106,顯,何,3,- 1 1,1,頸,1.09.94,▲,勝利才子,前風,1.09.94,13
健康馬,03/22/23,515,4 60-40,谷夜 C6 1800,好地,50,B,125,1083,田,賀,5,7 7 7,1,頸,1.49.42,▲,但求快活,精彩非凡,1.49.42,7.4
浪茄仔,03/22/23,514,4 60-40,谷夜 C6 1000,好地,53,T,121,1040,鍾,東,2,- 3 4,1,短頭,0.57.04,▲,銀河飛馬,威馬先生,0.57.04,4.1
心想事成,03/22/23,513,4 60-40,谷夜 C6 1200,好地,42,BT,117,1228,兆,高,9,- 1 1,1,頭,1.09.30,▲,人和家盛,正氣青驅,1.09.30,32
極速滿貫,03/22/23,512,5 40-0,谷夜 C6 1650,好地,35,BT,130,1009,梁,黎,9,10 10 10,1,短頭,1.39.77,▲,盈嘉輝,鵲橋飛渡,1.39.77,76
步大威猛,03/19/23,511,3 80-60,田日 A 1400,好地,73,,128,1302,布,姚,8,8 7 5,1,1 1/4,1.22.16,▲,超級龍珠,色種笑,1.22.16,2.5
旺旺神駒,03/19/23,510,3 80-60,田日 A 1200,好地,68,T,125,1216,明,沈,13,- 9 7,1,1 3/4,1.09.05,▲,歐洲傳奇,美麗邂逅,1.09.05,2.1
遨遊氣泡,03/19/23,509,公,田日 A 2000,好地,93,SW,126,1206,度,姚,14,13 5 4,1,短頭,2.02.78,▲,自勝者強,永遠美麗,2.02.78,46
金鑽貴人,03/19/23,508,G1,田日 A 1400,好地,128,,126,1180,麥,文,4,2 2 2,1,1 1/4,1.21.12,▲,加州星球,福逸,1.21.12,2.6
波爾多,03/19/23,507,3 85-60,田日 A 2000,好地,72,H,124,1053,連,蔡,5,5 5 4,1,1/2,2.01.22,▲,錶之五知,合夥精英,2.01.22,11
維港智能,03/19/23,506,2 100-80,田日 A 1200,好地,83,T,120,1085,潘,沈,2,- 2 1,1,2 1/2,1.08.20,▲,包裝必勝,美麗奔馳,1.08.20,1.5
金發銀發,03/19/23,505,4 60-40,田日 A 1400,好地,53,B,128,1196,澤,呂,9,4 4 2,1,1 1/4,1.22.16,▲,金鼓齊昇,佐治勇駒,1.22.16,15
攻頂,03/19/23,504,4 60-40,田日 A 1200,好地,53,T,129,1176,布,賀,4,- 4 4,1,1,1.09.99,▲,佳運發,遨遊天下,1.09.99,10
盛世名駒,03/19/23,503,4 60-40,田日 A 1400,好地,57,,123,1131,鍾,葉,1,2 1 1,1,短頭,1.22.69,▲,亞洲籐王,勝利之皇,1.22.69,13
龍之心,03/19/23,502,4 60-40,田日 A 1200,好地,51,T-X1SW,126,1244,紹,呂,12,- 4 3,1,2,1.09.29,▲,快狠準,駿行星,1.09.29,16
觔斗雲,03/15/23,501,3 80-60,谷夜 C3 1650,好地,79,VT,134,1146,布,姚,7,4 3 2,1,頸,1.39.94,▲,忠誠駒,久久為攻,1.39.94,3.1
木火同明,03/15/23,500,4 60-40,谷夜 C3 1200,好地,46,HT,122,1130,田,何,1,- 4 4,1,1 1/2,1.09.75,▲,泉龍駒,同盟力量,1.09.75,4.9
嫡愛心,03/15/23,499,3 80-60,谷夜 C3 1200,好地,73,,128,1179,田,蔡,2,- 2 2,1,1 1/2,1.09.71,▲,銀進,喜蓮勇感,1.09.71,1.4
芙蓉莊,03/15/23,498,4 60-40,谷夜 C3 1650,好地,57,B,135,1038,布,姚,8,10 10 8,1,1 1/4,1.40.01,▲,超威力,團結一心,1.40.01,8.6
育成精彩,03/15/23,497,4 60-40,谷夜 C3 1000,好地,48,BT,124,1205,澤,沈,9,- 8 8,1,1,0.56.99,▲,誠心所願,胡椒軍曹,0.56.99,3.2
勁快聯盟,03/15/23,496,4 60-40,谷夜 C3 1650,好地,48,SWT,125,1059,度,伍,2,3 3 2,1,頭,1.40.02,▲,精彩生活,世澤歆星,1.40.02,11
福滿寶,03/15/23,495,4 60-40,谷夜 C3 1200,好地,46,BX,121,1052,聲,賀,2,- 6 6,1,1/2,1.10.06,▲,電子彩虹,能文能武,1.10.06,10
精算赤焰,03/15/23,494,5 40-0,谷夜 C3 1200,好地,27,T,122,1144,田,蔡,7,- 10 11,1,1,1.09.75,▲,旺鋪永勝,投資有利,1.09.75,3.5
帥男,03/15/23,493,5 40-0,谷夜 C3 1800,好地,20,T,115,1183,田,鄭,4,2 2 2,1,1 1/4,1.49.59,▲,傲龍駒,赤子雄心,1.49.59,3.4
金馳,03/11/23,492,3 80-60,田日 C 1200,好地,67,,126,1037,潘,蔡,2,- 5 4,1,1 3/4,1.08.38,▲,傑出漢子,連連有盈,1.08.38,2
紅運帝王,03/11/23,491,3 80-60,田日 C 1400,好地,78,,135,1091,潘,蔡,4,4 6 7,1,1 1/4,1.21.36,▲,潮州精神,川河首駒,1.21.36,2.4
日日友,03/11/23,490,4 60-40,田日 C 1400,好地,59,SW,134,1213,梁,羅,14,1 1 1,1,短頭,1.21.59,▲,陽明天空,天外飛天,1.21.59,5.4
?路之星,03/11/23,489,2 100-80,田日 C 1400,好地,93,HT,128,1095,潘,東,2,1 1 1,1,1 3/4,1.21.77,▲,佳運財,縱橫天下,1.21.77,3.9
不可擋,03/11/23,488,4 60-40,田日 C 1000,好地,58,BHT,125,1105,鍾,韋,2,- 1 1,1,2,0.55.80,▲,連連勝利,時時好運,0.55.80,5.5
逐步贏,03/11/23,487,4 60-40,田日 C 1800,好地,48,CH,125,1134,度,伍,7,6 6 5,1,頭,1.48.34,▲,縱橫十六,勤德威力,1.48.34,11
寶麗生輝,03/11/23,486,4 60-40,田日 C 1400,好地,40,,115,1057,田,希,1,1 1 1,1,1 1/4,1.22.68,▲,都靈勇士,喜報圍家,1.22.68,6.4
日日型,03/11/23,485,3 80-60,田日 C 1000,好地,75,C,134,1229,潘,羅,6,- 7 7,1,1/2,0.56.72,▲,常常有餘,加州威勝,0.56.72,4.1
開心高球,03/11/23,484,4 60-40,田日 C 1200,好地,50,T-,125,1186,布,羅,2,- 6 5,1,1 1/4,1.09.36,▲,多多配合,營造組裝,1.09.36,11
極速之星,03/11/23,483,5 40-0,田日 C 1400,好地,40,B,135,1063,布,賀,2,7 6 5,1,頸,1.22.69,▲,亞洲力量,旅遊達人,1.22.69,5.9
艮志騰雲,03/08/23,482,2 100-80,谷夜 BC 1000,好地,96,T,134,1250,布,沈,1,- 6 4,1,頸,0.56.97,▲,和氣生財,心之行,0.56.97,8.6
純金酒杯,03/08/23,481,3 80-60,谷夜 BC 1200,好地,70,T,129,1280,澤,呂,3,- 12 11,1,1/2,1.09.59,▲,量化歡騰,紫雲冰,1.09.59,6.5
勇敢巨星,03/08/23,480,3 80-60,谷夜 BC 1200,好地,61,X,117,1073,澤,呂,2,- 3 3,1,3/4,1.08.98,▲,晶晶日上,實力派,1.08.98,3.1
飛馬將軍,03/08/23,479,3 80-60,谷夜 BC 1800,好地,61,V,117,1006,紹,丁,7,4 4 4,1,頭,1.49.16,▲,鐵三角,天池怪俠,1.49.16,9.8
旭日光,03/08/23,478,4 60-40,谷夜 BC 1200,好地,59,XT,135,1132,田,羅,8,- 2 2,1,頸,1.10.72,▲,電子宇宙,日新月著,1.10.72,7.8
場長勝,03/08/23,477,4 60-40,谷夜 BC 1650,好地,41,B,118,1178,森,韋,12,1 1 1,1,1/2,1.40.72,▲,功夫茶,紅海勁,1.40.72,17
競駿翩翩,03/08/23,476,4 60-40,谷夜 BC 1650,好地,53,T,129,1073,紹,賢,12,10 9 7,1,3/4,1.40.05,▲,喜蓮慧星,十八掌,1.40.05,62
龍東傳承,03/08/23,475,5 40-0,谷夜 BC 1000,好地,40,HNT,135,1231,紹,文,10,- 1 1,1,3/4,0.56.99,▲,精算赤焰,創福威,0.56.99,5.6
小霸王,03/08/23,474,4 60-40,谷夜 BC 1200,好地,50,O,124,1181,周,容,4,- 5 5,1,1 3/4,1.09.46,▲,神舟時代,國士無雙,1.09.46,2.8
晴王,03/05/23,473,3 80-60,田日 B 1600,好地,61,,118,1251,森,鄭,6,3 5 4,1,1 1/4,1.34.82,▲,爽快,桃花雲,1.34.82,2.6
魅影獵飛,03/05/23,472,3 85-60,泥日  1200,好泥,62,SW,115,1133,田,姚,9,- 5 3,1,頸,1.07.79,▲,順勢而飛,文明之星,1.07.79,1.8
龍船狀元,03/05/23,471,2 105-75,田日 B 1800,好地,82,HT,115,1113,紹,東,9,1 1 1,1,1,1.48.48,▲,健康快駒,勇猛神駒,1.48.48,4.4
大眾開心,03/05/23,470,1 110-85,泥日  1650,好泥,88,VT,122,1131,紹,羅,1,3 4 4,1,短頭,1.37.52,▲,盈嵐,好好心得,1.37.52,27
得勝多,03/05/23,469,4 60-40,田日 B 1600,好地,52,BT,128,1055,田,姚,1,3 3 3,1,2 1/2,1.34.73,▲,興高采烈,精彩非凡,1.34.73,5.4
倍增勝數,03/05/23,468,4 60-40,泥日  1200,好泥,45,BT,121,1175,森,希,3,- 4 2,1,3/4,1.08.70,▲,加州凱歌,明駿福星,1.08.70,3.6
上校,03/05/23,467,5 40-0,田日 B 1200,好地,37,V,132,1178,兆,姚,13,- 3 3,1,3/4,1.09.74,▲,創高峰,耀力之城,1.09.74,11
韋小寶,03/05/23,466,1 95↑,田日 B 1200,好地,112,V,130,1162,周,伍,1,- 4 3,1,1/2,1.08.26,▲,速遞奇兵,緊張大師,1.08.26,7.9
你知我拼,03/05/23,465,4 60-40,田日 B 1200,好地,57,T,132,1171,兆,姚,10,- 1 1,1,2 1/2,1.09.34,▲,加非凡,經典之光,1.09.34,4.7
麒麟,03/05/23,464,5 40-0,泥日  1650,好泥,33,B-T,129,1176,梁,希,1,8 7 5,1,1 3/4,1.39.28,▲,雷霆戰駒,運來孖寶,1.39.28,13
嫡愛心,03/01/23,463,3 80-60,谷夜 A 1200,好地,64,,122,1180,田,蔡,2,- 4 3,1,2,1.09.31,▲,電氣騎士,加州一寶,1.09.31,1.6
久久為攻,03/01/23,462,3 80-60,谷夜 A 1650,好地,62,SWT,117,1196,田,希,5,2 2 2,1,1/2,1.40.44,▲,友港友笑,天天得樂,1.40.44,4.2
巴薩諾瓦,03/01/23,461,3 80-60,谷夜 A 1000,好地,77,T-,132,1145,班,柏,9,- 9 8,1,頸,0.56.56,▲,四季醒,華麗活力,0.56.56,25
勝神威,03/01/23,460,4 60-40,谷夜 A 1200,好地,56,XT,133,1109,潘,黎,11,- 7 7,1,1 1/4,1.09.98,▲,勝利才子,謙謙君子,1.09.98,3.3
錢多多,03/01/23,459,4 60-40,谷夜 A 1200,好地,45,B,123,1085,森,希,8,- 10 9,1,頭,1.09.97,▲,正氣青驅,電訊飛車,1.09.97,6.8
一舖到位,03/01/23,458,4 60-35,谷夜 A 2200,好地,43,T,123,1055,兆,姚,3,5 5 5,1,頸,2.18.32,▲,帝豪大師,管之友,2.18.32,3.9
有財有勢,03/01/23,457,4 60-40,谷夜 A 1200,好地,49,,124,1065,潘,蔡,2,- 6 5,1,1 1/4,1.09.77,▲,樂加福,宏才,1.09.77,1.9
龍來了,03/01/23,456,4 60-40,谷夜 A 1650,好地,59,B-V1T,135,1271,森,韋,6,9 9 7,1,2 1/4,1.39.64,▲,蟲草之凰,又享耆成,1.39.64,16
創建群英,03/01/23,455,5 40-0,谷夜 A 1650,好地,33,V,130,1034,聲,丁,6,1 1 1,1,1 1/4,1.40.37,▲,噴火龍,恆駿之寶,1.40.37,6.8
宜春火力,02/26/23,454,3 80-60,田日 A 1400,好快,66,HNX,122,1088,年,韋,8,9 6 5,1,頸,1.22.61,▲,四季喜,快搏,1.22.61,13
新力高升,02/26/23,453,公,田日 A 1800,好快,84,H,126,1084,澤,賢,5,10 10 8,1,1/2,1.46.26,▲,知足常樂,喜旺駒,1.46.26,3.4
直線力山,02/26/23,452,3 80-60,田日 A 1800,好快,73,SB-,131,1112,恩,柏,1,10 9 10,1,1 1/4,1.47.68,▲,自然力量,禾道福星,1.47.68,6.5
金鎗六十,02/26/23,451,G1,田日 A 2000,好快,131,,126,1130,澤,呂,4,5 5 4,1,頭,1.59.98,▲,浪漫勇士,發財先鋒,1.59.98,2.3
色種笑,02/26/23,450,4 60-40,田日 A 1400,好快,57,B,132,1172,潘,蔡,13,3 2 2,1,頸,1.22.37,▲,喜報,佐治勇駒,1.22.37,3.8
怡心聲,02/26/23,449,3 80-60,田日 A 1000,好快,70,B,126,1207,梁,姚,3,- 2 1,1,1/2,0.56.45,▲,舞林密碼,日日型,0.56.45,20
勇敢夢想,02/26/23,448,4 60-40,田日 A 1200,好快,58,T,133,1107,潘,東,1,- 3 3,1,1,1.09.09,▲,至尊高飛,遨遊天下,1.09.09,4.2
永遠美麗,02/26/23,447,2 100-75,田日 A 1600,好快,84,,120,1193,潘,蔡,2,2 3 2,1,2,1.33.40,▲,加州十大,駿馬快車,1.33.40,1.1
幸運傳奇,02/26/23,446,3 85-60,泥日  1650,好泥,83,B,125,1239,鍾,羅,9,1 2 2,1,2 1/4,1.37.70,▲,王炸,皮具之星,1.37.70,3.6
中華叻叻,02/26/23,445,4 60-35,泥日  1650,好泥,35,,115,1074,綸,徐,9,6 6 4,1,短頭,1.38.74,▲,發財秘笈,安耀,1.38.74,52
美麗奔馳,02/22/23,444,3 80-60,谷夜 C6 1200,好快,77,HT,132,1088,紹,東,6,- 11 10,1,1 1/4,1.09.18,▲,鈁糖武士,友心友型,1.09.18,5.5
淺草飛,02/22/23,442,4 60-40,谷夜 C6 1200,好快,51,BXT,126,1132,潘,黎,8,- 4 5,1,1/2,1.10.10,▲,凌厲,競技勇士,1.10.10,4.5
雅典武士,02/22/23,441,4 60-40,谷夜 C6 1200,好快,56,T,131,1255,澤,希,7,- 1 1,1,2,1.09.49,▲,國士無雙,健康心靈,1.09.49,2.9
包裝全承,02/22/23,440,4 60-40,谷夜 C6 1650,好快,53,,129,1157,潘,何,5,6 6 6,1,1/2,1.40.18,▲,星河小子,機緣巧俠,1.40.18,3.8
電子兄弟,02/22/23,439,4 60-40,谷夜 C6 1200,好快,53,BT,128,1303,兆,文,2,- 1 1,1,頸,1.09.78,▲,電子彩虹,奇寶,1.09.78,2.7
勁叻仔,02/22/23,438,4 60-40,谷夜 C6 1650,好快,42,T,117,1078,綸,鄭,1,4 6 6,1,1 1/4,1.40.21,▲,藍海鐵騎,健康馬,1.40.21,19
精算赤焰,02/22/23,437,5 40-0,谷夜 C6 1200,好快,20,T,115,1139,田,蔡,6,- 11 11,1,1,1.09.76,▲,大家開心,?路光明,1.09.76,4.2
闖一,02/22/23,436,5 40-0,谷夜 C6 1200,好快,39,CT,134,1068,度,伍,5,- 8 7,1,短頭,1.10.04,▲,美滿將來,優達星,1.10.04,24
增有,02/19/23,435,3 80-60,田日 A 1600,好地,78,BHX,133,1047,布,賀,12,10 10 9,1,1 1/4,1.34.99,▲,縱橫天下,大力猴王,1.34.99,10
超霸勝,02/19/23,434,3 80-60,田日 A 1200,好地,74,B,130,1055,布,葉,10,- 12 12,1,1 1/2,1.09.02,▲,怡勁力,傑出漢子,1.09.02,31
健康快駒,02/19/23,433,2 100-75,田日 A 2000,好地,98,,135,980,布,蔡,9,7 8 7,1,1/2,2.03.41,▲,勇猛神駒,錶之五知,2.03.41,5.7
當家精神,02/19/23,432,2 100-75,田日 A 1000,好地,85,BT,122,1114,田,韋,9,- 6 3,1,短頭,0.55.85,▲,必長勝,知道再勝,0.55.85,2.9
還看今朝,02/19/23,431,4 60-40,田日 A 1200,好地,57,,134,1172,潘,賀,2,- 4 3,1,2 1/2,1.08.82,▲,多多配合,營造組裝,1.08.82,3.5
勤德威力,02/19/23,430,4 60-40,田日 A 1600,好地,51,SWX,126,1086,潘,賀,10,4 4 3,1,1/2,1.35.76,▲,金德義,新境界,1.35.76,2.6
萬里飛至,02/19/23,429,4 60-40,田日 A 1000,好地,58,T,133,1094,紹,賢,8,- 4 6,1,頸,0.57.08,▲,時時好運,團結精神,0.57.08,7.7
北極光,02/19/23,428,1 95↑,田日 A 1400,好地,95,H,113,1106,明,賀,5,2 3 3,1,3/4,1.21.75,▲,美麗同享,風火戰駒,1.21.75,5.7
香港精神,02/19/23,427,4 60-40,田日 A 2000,好地,45,BT,123,1046,紹,苗,7,10 10 7,1,1 1/4,2.03.16,▲,管之友,九龍神駒,2.03.16,20
富存大師,02/19/23,426,5 40-0,田日 A 1400,好地,25,BXT,122,1065,潘,黎,2,6 6 5,1,短頭,1.22.89,▲,請讓路,運來孖寶,1.22.89,3.6
觔斗雲,02/15/23,425,3 80-60,谷夜 C3 1650,好快,73,VT,133,1145,布,姚,10,5 5 5,1,1 1/4,1.39.61,▲,威武覺醒,久久為攻,1.39.61,4.9
實力派,02/15/23,424,3 80-60,谷夜 C3 1200,好快,67,,125,1039,潘,賀,3,- 6 5,1,頸,1.09.45,▲,運高八斗,紫雲冰,1.09.45,4.6
小霸王,02/15/23,423,4 60-40,谷夜 C3 1200,好快,43,O,117,1179,周,容,3,- 4 5,1,1 3/4,1.10.25,▲,鼓浪精綵,紅衣火旺,1.10.25,11
悅風雲,02/15/23,422,4 60-40,谷夜 C3 1650,好快,59,VT,134,1113,聲,丁,8,9 9 5,1,短頭,1.40.05,▲,十八掌,喜傲龍,1.40.05,8.8
想見你,02/15/23,421,4 60-40,谷夜 C3 1200,好快,51,B-T-,124,1088,周,沈,2,- 5 4,1,短頭,1.09.83,▲,前風,神朗金剛,1.09.83,6.6
精彩生活,02/15/23,420,4 60-40,谷夜 C3 1650,好快,45,T,120,1137,班,姚,6,1 1 1,1,3,1.39.98,▲,成才,喜快,1.39.98,3.5
育成精彩,02/15/23,419,4 60-40,谷夜 C3 1000,好快,42,BT,119,1205,澤,沈,3,- 9 9,1,頸,0.56.96,▲,浪茄仔,不可擋,0.56.96,2.7
奇妙年華,02/15/23,418,5 40-0,谷夜 C3 2200,好快,40,BXT,135,1222,田,韋,4,12 7 3,1,1 1/2,2.16.73,▲,帥男,赤子雄心,2.16.73,3.5
鑽飾翱翔,02/15/23,417,5 40-0,谷夜 C3 1000,好快,40,PHT,135,1181,布,姚,4,- 3 2,1,1/2,0.56.97,▲,龍東傳承,天天智庫,0.56.97,5
永遠美麗,02/12/23,416,3 80-60,田日 C 1400,好地,74,,129,1192,潘,蔡,1,1 3 3,1,1 3/4,1.21.55,▲,銀亮之風,皇帝金,1.21.55,1.3
木火兄弟,02/12/23,415,3 80-60,田日 C 1800,好地,72,H-T,127,1178,梁,何,7,2 2 2,1,短頭,1.48.47,▲,龍船狀元,合夥精英,1.48.47,7.2
馬主雄風,02/12/23,414,4 60-40,田日 C 1400,好地,52,,127,1261,梁,賢,11,14 14 13,1,1,1.22.39,▲,燈?王子,閃得快,1.22.39,10
龍騰飛翔,02/12/23,413,3 85-60,泥日  1200,好泥,62,B1,120,1238,班,葉,10,- 2 2,1,頸,1.09.08,▲,火鑽,張燈結綵,1.09.08,14
日日友,02/12/23,412,4 60-40,田日 C 1400,好地,52,SW,128,1202,梁,羅,1,1 1 1,1,1 1/4,1.22.54,▲,聚風雲,極速之星,1.22.54,4.7
魅影獵飛,02/12/23,411,4 60-35,泥日  1200,好泥,50,SW,125,1132,田,姚,10,- 3 3,1,6 1/4,1.08.90,▲,中華威威,加州凱歌,1.08.90,4.2
激光天下,02/12/23,410,4 60-40,田日 C 1200,好地,52,T1,128,1167,潘,黎,12,- 1 1,1,1 1/4,1.09.59,▲,騰飛塔,小刺蛋,1.09.59,2.5
?路之星,02/12/23,409,2 100-80,田日 C 1400,好地,88,HT,123,1096,潘,東,2,1 1 1,1,頸,1.21.66,▲,知道必勝,加州十大,1.21.66,1.8
摘星光輝,02/12/23,408,5 40-0,田日 C 1600,好地,36,B,121,1050,鍾,鄭,10,2 3 4,1,頸,1.35.86,▲,其利斷金,福祐,1.35.86,11
澳華威威,02/12/23,407,5 40-0,田日 C 1200,好地,31,SW,126,1011,布,賀,11,- 11 9,1,頸,1.10.39,▲,極爽,佳尊三,1.10.39,4
幸福至上,02/08/23,406,3 85-60,谷夜 BC 1650,好地,84,XT,133,1045,周,沈,4,10 10 11,1,頸,1.39.55,▲,安遇,天寅合一,1.39.55,32
星耀王者,02/08/23,405,1 110-85,谷夜 BC 1200,好地,85,N,115,1141,度,伍,5,- 10 9,1,2,1.09.04,▲,平常心,駿馬風采,1.09.04,5.3
包裝智威,02/08/23,404,1 110-85,谷夜 BC 1650,好地,96,HXT,129,1051,澤,呂,3,4 4 3,1,3/4,1.39.06,▲,喜駿駒,大眾開心,1.39.06,4.1
超音鼠,02/08/23,403,3 85-60,谷夜 BC 1200,好地,68,,119,1034,波,羅,2,- 6 6,1,1/2,1.09.12,▲,量化歡騰,美麗笑聲,1.09.12,13
誠心所願,02/08/23,402,4 60-40,谷夜 BC 1000,好地,43,B2NT,118,1077,森,韋,2,- 6 3,1,頸,0.57.32,▲,飛行棋,威妙星,0.57.32,6.9
飛凡,02/08/23,401,3 85-60,谷夜 BC 1000,好地,75,CT,130,1130,布,蔡,6,- 5 5,1,1/2,0.56.47,▲,天火同人,加州得力,0.56.47,5.7
砂漿金剛,02/08/23,400,4 60-40,谷夜 BC 1200,好地,53,SWXT,128,1063,梁,丁,2,- 3 2,1,3/4,1.09.27,▲,雅典武士,電訊飛車,1.09.27,3.5
躡景追飛,02/08/23,399,4 60-40,谷夜 BC 1800,好地,53,SWT,129,1022,布,沈,10,10 10 10,1,1 1/4,1.49.18,▲,一舖到位,但求快活,1.49.18,3.6
獵狐者威,02/08/23,398,5 40-0,谷夜 BC 1650,好地,24,,119,1056,澤,呂,1,5 5 5,1,短頭,1.39.93,▲,一舖成名,鵲橋飛渡,1.39.93,3.2
